MJD,Temperature [mdC]
57936.21496,44407
57936.21498,44403
57936.215,44403
57936.21503,44403
57936.21505,44403
57936.21507,44403
57936.21509,44407
57936.21512,44407
57936.21514,44407
57936.21516,44407
57936.21519,44407
57936.21521,44407
57936.21523,44407
57936.21526,44407
57936.21528,44407
57936.2153,44407
57936.21533,44407
57936.21535,44407
57936.21537,44407
57936.2154,44403
57936.21542,44403
57936.21544,44403
57936.21547,44407
57936.21549,44407
57936.21551,44407
57936.21553,44407
57936.21556,44407
57936.21558,44407
57936.2156,44407
57936.21563,44407
57936.21565,44407
57936.21567,44407
57936.2157,44407
57936.21572,44407
57936.21574,44403
57936.21577,44407
57936.21579,44407
57936.21581,44403
57936.21584,44407
57936.21586,44407
57936.21588,44407
57936.21591,44411
57936.21593,44411
57936.21595,44407
57936.21597,44407
57936.216,44407
57936.21602,44407
57936.21604,44407
57936.21607,44415
57936.21609,44415
57936.21611,44415
57936.21614,44415
57936.21616,44415
57936.21618,44415
57936.21621,44415
57936.21623,44415
57936.21625,44415
57936.21628,44418
57936.2163,44415
57936.21632,44418
57936.21634,44415
57936.21637,44415
57936.21639,44415
57936.21641,44415
57936.21644,44415
57936.21646,44415
57936.21648,44415
57936.21651,44422
57936.21653,44422
57936.21655,44422
57936.21658,44426
57936.2166,44426
57936.21662,44426
57936.21665,44426
57936.21667,44426
57936.21669,44426
57936.21672,44426
57936.21674,44426
57936.21676,44426
57936.21678,44426
57936.21681,44426
57936.21683,44422
57936.21685,44426
57936.21688,44426
57936.2169,44422
57936.21692,44426
57936.21695,44426
57936.21697,44426
57936.21699,44430
57936.21702,44430
57936.21704,44422
57936.21706,44426
57936.21709,44426
57936.21711,44426
57936.21713,44426
57936.21716,44426
57936.21718,44426
57936.2172,44426
57936.21722,44430
57936.21725,44430
57936.21727,44430
57936.21729,44430
57936.21732,44422
57936.21734,44426
57936.21736,44422
57936.21739,44422
57936.21741,44422
57936.21743,44426
57936.21746,44422
57936.21748,44426
57936.2175,44422
57936.21753,44426
57936.21755,44426
57936.21757,44426
57936.21759,44426
57936.21762,44426
57936.21764,44422
57936.21766,44422
57936.21769,44422
57936.21771,44422
57936.21773,44422
57936.21776,44422
57936.21778,44422
57936.2178,44422
57936.21783,44422
57936.21785,44418
57936.21787,44415
57936.2179,44411
57936.21792,44407
57936.21794,44399
57936.21797,44395
57936.21799,44391
57936.21801,44384
57936.21803,44380
57936.21806,44380
57936.21808,44364
57936.2181,44360
57936.21813,44353
57936.21815,44345
57936.21817,44341
57936.2182,44333
57936.21822,44330
57936.21824,44326
57936.21827,44318
57936.21829,44310
57936.21831,44307
57936.21834,44303
57936.21836,44295
57936.21838,44291
57936.21841,44283
57936.21843,44280
57936.21845,44272
57936.21847,44264
57936.2185,44260
57936.21852,44253
57936.21854,44245
57936.21857,44241
57936.21859,44237
57936.21861,44233
57936.21864,44230
57936.21866,44222
57936.21868,44222
57936.21871,44218
57936.21873,44214
57936.21875,44207
57936.21878,44203
57936.2188,44199
57936.21882,44195
57936.21884,44191
57936.21887,44187
57936.21889,44187
57936.21891,44180
57936.21894,44176
57936.21896,44172
57936.21898,44168
57936.21901,44164
57936.21903,44161
57936.21905,44161
57936.21908,44157
57936.2191,44153
57936.21912,44149
57936.21915,44149
57936.21917,44145
57936.21919,44141
57936.21922,44138
57936.21924,44134
57936.21926,44134
57936.21928,44130
57936.21931,44126
57936.21933,44126
57936.21935,44122
57936.21938,44118
57936.2194,44118
57936.21942,44118
57936.21945,44115
57936.21947,44111
57936.21949,44111
57936.21952,44107
57936.21954,44107
57936.21956,44107
57936.21959,44103
57936.21961,44103
57936.21963,44099
57936.21966,44095
57936.21968,44095
57936.2197,44095
57936.21972,44092
57936.21975,44092
57936.21977,44092
57936.21979,44088
57936.21982,44084
57936.21984,44084
57936.21986,44084
57936.21989,44080
57936.21991,44076
57936.21993,44080
57936.21996,44080
57936.21998,44073
57936.22,44069
57936.22003,44069
57936.22005,44069
57936.22007,44065
57936.22009,44065
57936.22012,44061
57936.22014,44057
57936.22016,44057
57936.22019,44053
57936.22021,44053
57936.22023,44050
57936.22026,44050
57936.22028,44046
57936.2203,44046
57936.22033,44042
57936.22035,44042
57936.22037,44038
57936.2204,44038
57936.22042,44034
57936.22044,44034
57936.22047,44031
57936.22049,44027
57936.22051,44027
57936.22053,44023
57936.22056,44027
57936.22058,44019
57936.2206,44015
57936.22063,44015
57936.22065,44011
57936.22067,44011
57936.2207,44011
57936.22072,44008
57936.22074,44004
57936.22077,44000
57936.22079,44004
57936.22081,44004
57936.22084,43996
57936.22086,43992
57936.22088,43992
57936.22091,43989
57936.22093,43985
57936.22095,43985
57936.22097,43981
57936.221,43977
57936.22102,43973
57936.22104,43973
57936.22107,43970
57936.22109,43970
57936.22111,43966
57936.22114,43962
57936.22116,43962
57936.22118,43958
57936.22121,43962
57936.22123,43962
57936.22125,43954
57936.22128,43954
57936.2213,43951
57936.22132,43951
57936.22134,43947
57936.22137,43943
57936.22139,43943
57936.22141,43939
57936.22144,43939
57936.22146,43935
57936.22148,43935
57936.22151,43931
57936.22153,43931
57936.22155,43931
57936.22158,43931
57936.2216,43931
57936.22162,43928
57936.22165,43928
57936.22167,43924
57936.22169,43924
57936.22172,43920
57936.22174,43920
57936.22176,43916
57936.22178,43912
57936.22181,43912
57936.22183,43912
57936.22185,43909
57936.22188,43909
57936.2219,43909
57936.22192,43905
57936.22195,43901
57936.22197,43897
57936.22199,43901
57936.22202,43901
57936.22204,43893
57936.22206,43893
57936.22209,43890
57936.22211,43890
57936.22213,43886
57936.22216,43886
57936.22218,43882
57936.2222,43882
57936.22222,43882
57936.22225,43878
57936.22227,43878
57936.22229,43874
57936.22232,43874
57936.22234,43871
57936.22236,43871
57936.22239,43867
57936.22241,43871
57936.22243,43871
57936.22246,43871
57936.22248,43871
57936.2225,43871
57936.22253,43871
57936.22255,43871
57936.22257,43863
57936.22259,43863
57936.22262,43859
57936.22264,43863
57936.22266,43863
57936.22269,43863
57936.22271,43863
57936.22273,43856
57936.22276,43856
57936.22278,43856
57936.2228,43856
57936.22283,43856
57936.22285,43852
57936.22287,43852
57936.2229,43852
57936.22292,43852
57936.22294,43852
57936.22297,43852
57936.22299,43852
57936.22301,43852
57936.22303,43852
57936.22306,43852
57936.22308,43852
57936.2231,43852
57936.22313,43848
57936.22315,43848
57936.22317,43848
57936.2232,43848
57936.22322,43844
57936.22324,43844
57936.22327,43844
57936.22329,43840
57936.22331,43844
57936.22334,43844
57936.22336,43844
57936.22338,43844
57936.22341,43840
57936.22343,43840
57936.22345,43840
57936.22347,43840
57936.2235,43840
57936.22352,43840
57936.22354,43840
57936.22357,43840
57936.22359,43848
57936.22361,43848
57936.22364,43844
57936.22366,43844
57936.22368,43844
57936.22371,43848
57936.22373,43844
57936.22375,43844
57936.22378,43844
57936.2238,43844
57936.22382,43848
57936.22384,43844
57936.22387,43844
57936.22389,43848
57936.22391,43848
57936.22394,43848
57936.22396,43852
57936.22398,43852
57936.22401,43856
57936.22403,43856
57936.22405,43856
57936.22408,43859
57936.2241,43859
57936.22412,43859
57936.22415,43863
57936.22417,43863
57936.22419,43863
57936.22422,43863
57936.22424,43867
57936.22426,43867
57936.22428,43867
57936.22431,43867
57936.22433,43871
57936.22435,43871
57936.22438,43871
57936.2244,43871
57936.22442,43874
57936.22445,43874
57936.22447,43871
57936.22449,43874
57936.22452,43874
57936.22454,43874
57936.22456,43878
57936.22459,43878
57936.22461,43882
57936.22463,43882
57936.22466,43886
57936.22468,43886
57936.2247,43890
57936.22472,43890
57936.22475,43893
57936.22477,43897
57936.22479,43897
57936.22482,43897
57936.22484,43897
57936.22486,43901
57936.22489,43901
57936.22491,43901
57936.22493,43905
57936.22496,43905
57936.22498,43905
57936.225,43909
57936.22503,43909
57936.22505,43909
57936.22507,43909
57936.22509,43912
57936.22512,43912
57936.22514,43912
57936.22516,43912
57936.22519,43916
57936.22521,43916
57936.22523,43916
57936.22526,43920
57936.22528,43916
57936.2253,43916
57936.22533,43916
57936.22535,43924
57936.22537,43924
57936.2254,43928
57936.22542,43928
57936.22544,43928
57936.22547,43931
57936.22549,43931
57936.22551,43931
57936.22553,43931
57936.22556,43935
57936.22558,43935
57936.2256,43939
57936.22563,43939
57936.22565,43939
57936.22567,43943
57936.2257,43947
57936.22572,43947
57936.22574,43947
57936.22577,43951
57936.22579,43951
57936.22581,43951
57936.22584,43951
57936.22586,43954
57936.22588,43954
57936.22591,43954
57936.22593,43958
57936.22595,43958
57936.22597,43962
57936.226,43966
57936.22602,43966
57936.22604,43970
57936.22607,43970
57936.22609,43973
57936.22611,43973
57936.22614,43977
57936.22616,43977
57936.22618,43977
57936.22621,43981
57936.22623,43981
57936.22625,43985
57936.22628,43985
57936.2263,43992
57936.22632,43996
57936.22634,43996
57936.22637,43996
57936.22639,44000
57936.22641,44000
57936.22644,44004
57936.22646,44008
57936.22648,44011
57936.22651,44011
57936.22653,44015
57936.22655,44019
57936.22658,44023
57936.2266,44023
57936.22662,44027
57936.22665,44027
57936.22667,44027
57936.22669,44034
57936.22672,44034
57936.22674,44038
57936.22676,44042
57936.22678,44046
57936.22681,44046
57936.22683,44050
57936.22685,44050
57936.22688,44057
57936.2269,44061
57936.22692,44065
57936.22695,44065
57936.22697,44065
57936.22699,44065
57936.22702,44073
57936.22704,44073
57936.22706,44076
57936.22709,44080
57936.22711,44080
57936.22713,44080
57936.22716,44084
57936.22718,44088
57936.2272,44088
57936.22722,44088
57936.22725,44092
57936.22727,44092
57936.22729,44092
57936.22732,44092
57936.22734,44095
57936.22736,44095
57936.22739,44099
57936.22741,44099
57936.22743,44099
57936.22746,44103
57936.22748,44103
57936.2275,44103
57936.22753,44103
57936.22755,44111
57936.22757,44115
57936.22759,44115
57936.22762,44118
57936.22764,44118
57936.22766,44122
57936.22769,44126
57936.22771,44130
57936.22773,44130
57936.22776,44130
57936.22778,44130
57936.2278,44134
57936.22783,44134
57936.22785,44138
57936.22787,44141
57936.2279,44141
57936.22792,44145
57936.22794,44145
57936.22797,44149
57936.22799,44153
57936.22801,44157
57936.22803,44153
57936.22806,44153
57936.22808,44161
57936.2281,44161
57936.22813,44164
57936.22815,44168
57936.22817,44168
57936.2282,44172
57936.22822,44172
57936.22824,44176
57936.22827,44180
57936.22829,44184
57936.22831,44184
57936.22834,44187
57936.22836,44187
57936.22838,44191
57936.22841,44195
57936.22843,44195
57936.22845,44195
57936.22847,44195
57936.2285,44199
57936.22852,44199
57936.22854,44203
57936.22857,44203
57936.22859,44203
57936.22861,44207
57936.22864,44210
57936.22866,44207
57936.22868,44210
57936.22871,44214
57936.22873,44214
57936.22875,44222
57936.22878,44222
57936.2288,44226
57936.22882,44230
57936.22884,44230
57936.22887,44230
57936.22889,44237
57936.22891,44233
57936.22894,44241
57936.22896,44241
57936.22898,44245
57936.22901,44249
57936.22903,44245
57936.22905,44245
57936.22908,44253
57936.2291,44256
57936.22912,44256
57936.22915,44260
57936.22917,44264
57936.22919,44268
57936.22922,44272
57936.22924,44272
57936.22926,44276
57936.22928,44276
57936.22931,44276
57936.22933,44280
57936.22935,44283
57936.22938,44280
57936.2294,44283
57936.22942,44283
57936.22945,44287
57936.22947,44287
57936.22949,44287
57936.22952,44287
57936.22954,44291
57936.22956,44291
57936.22959,44291
57936.22961,44295
57936.22963,44299
57936.22966,44303
57936.22968,44307
57936.2297,44307
57936.22972,44310
57936.22975,44310
57936.22977,44314
57936.22979,44318
57936.22982,44318
57936.22984,44322
57936.22986,44322
57936.22989,44322
57936.22991,44322
57936.22993,44326
57936.22996,44330
57936.22998,44330
57936.23,44333
57936.23003,44333
57936.23005,44333
57936.23007,44337
57936.23009,44341
57936.23012,44337
57936.23014,44337
57936.23016,44337
57936.23019,44345
57936.23021,44345
57936.23023,44345
57936.23026,44349
57936.23028,44353
57936.2303,44353
57936.23033,44357
57936.23035,44353
57936.23037,44353
57936.2304,44353
57936.23042,44360
57936.23044,44364
57936.23047,44360
57936.23049,44360
57936.23051,44368
57936.23053,44372
57936.23056,44372
57936.23058,44376
57936.2306,44380
57936.23063,44380
57936.23065,44384
57936.23067,44380
57936.2307,44384
57936.23072,44387
57936.23074,44387
57936.23077,44391
57936.23079,44395
57936.23081,44395
57936.23084,44399
57936.23086,44399
57936.23088,44403
57936.23091,44403
57936.23093,44407
57936.23095,44407
57936.23097,44411
57936.231,44411
57936.23102,44415
57936.23104,44415
57936.23107,44415
57936.23109,44418
57936.23111,44422
57936.23114,44418
57936.23116,44418
57936.23118,44426
57936.23121,44430
57936.23123,44430
57936.23125,44434
57936.23128,44438
57936.2313,44438
57936.23132,44442
57936.23134,44442
57936.23137,44442
57936.23139,44442
57936.23141,44449
57936.23144,44449
57936.23146,44453
57936.23148,44453
57936.23151,44453
57936.23153,44457
57936.23155,44457
57936.23158,44457
57936.2316,44461
57936.23162,44461
57936.23165,44465
57936.23167,44469
57936.23169,44469
57936.23172,44473
57936.23174,44476
57936.23176,44480
57936.23178,44480
57936.23181,44484
57936.23183,44484
57936.23185,44488
57936.23188,44488
57936.2319,44488
57936.23192,44492
57936.23195,44492
57936.23197,44492
57936.23199,44496
57936.23202,44496
57936.23204,44500
57936.23206,44500
57936.23209,44504
57936.23211,44504
57936.23213,44507
57936.23216,44507
57936.23218,44511
57936.2322,44511
57936.23222,44511
57936.23225,44515
57936.23227,44519
57936.23229,44523
57936.23232,44523
57936.23234,44523
57936.23236,44527
57936.23239,44531
57936.23241,44531
57936.23243,44535
57936.23246,44538
57936.23248,44538
57936.2325,44542
57936.23253,44542
57936.23255,44546
57936.23257,44550
57936.23259,44550
57936.23262,44554
57936.23264,44558
57936.23266,44558
57936.23269,44562
57936.23271,44562
57936.23273,44566
57936.23276,44569
57936.23278,44569
57936.2328,44569
57936.23283,44573
57936.23285,44569
57936.23287,44577
57936.2329,44577
57936.23292,44577
57936.23294,44581
57936.23297,44585
57936.23299,44585
57936.23301,44585
57936.23303,44589
57936.23306,44589
57936.23308,44593
57936.2331,44597
57936.23313,44597
57936.23315,44601
57936.23317,44601
57936.2332,44604
57936.23322,44604
57936.23324,44608
57936.23327,44608
57936.23329,44608
57936.23331,44612
57936.23334,44612
57936.23336,44616
57936.23338,44616
57936.23341,44620
57936.23343,44624
57936.23345,44624
57936.23347,44624
57936.2335,44628
57936.23352,44628
57936.23354,44632
57936.23357,44632
57936.23359,44636
57936.23361,44636
57936.23364,44636
57936.23366,44639
57936.23368,44639
57936.23371,44643
57936.23373,44647
57936.23375,44651
57936.23378,44651
57936.2338,44651
57936.23382,44659
57936.23384,44659
57936.23387,44663
57936.23389,44663
57936.23391,44667
57936.23394,44667
57936.23396,44671
57936.23398,44671
57936.23401,44674
57936.23403,44674
57936.23405,44674
57936.23408,44674
57936.2341,44678
57936.23412,44678
57936.23415,44682
57936.23417,44682
57936.23419,44686
57936.23422,44686
57936.23424,44690
57936.23426,44690
57936.23428,44690
57936.23431,44694
57936.23433,44694
57936.23435,44694
57936.23438,44702
57936.2344,44702
57936.23442,44706
57936.23445,44706
57936.23447,44710
57936.23449,44713
57936.23452,44713
57936.23454,44713
57936.23456,44717
57936.23459,44721
57936.23461,44725
57936.23463,44729
57936.23466,44729
57936.23468,44733
57936.2347,44733
57936.23472,44737
57936.23475,44737
57936.23477,44737
57936.23479,44741
57936.23482,44741
57936.23484,44741
57936.23486,44741
57936.23489,44745
57936.23491,44745
57936.23493,44745
57936.23496,44749
57936.23498,44749
57936.235,44753
57936.23503,44749
57936.23505,44753
57936.23507,44753
57936.23509,44756
57936.23512,44760
57936.23514,44764
57936.23516,44764
57936.23519,44764
57936.23521,44768
57936.23523,44772
57936.23526,44768
57936.23528,44768
57936.2353,44768
57936.23533,44776
57936.23535,44776
57936.23537,44780
57936.2354,44780
57936.23542,44784
57936.23544,44784
57936.23547,44788
57936.23549,44788
57936.23551,44792
57936.23553,44792
57936.23556,44792
57936.23558,44796
57936.2356,44796
57936.23563,44799
57936.23565,44799
57936.23567,44799
57936.2357,44803
57936.23572,44803
57936.23574,44807
57936.23577,44803
57936.23579,44807
57936.23581,44811
57936.23584,44811
57936.23586,44811
57936.23588,44815
57936.23591,44815
57936.23593,44819
57936.23595,44819
57936.23597,44823
57936.236,44823
57936.23602,44831
57936.23604,44831
57936.23607,44835
57936.23609,44839
57936.23611,44842
57936.23614,44842
57936.23616,44842
57936.23618,44846
57936.23621,44846
57936.23623,44850
57936.23625,44854
57936.23628,44854
57936.2363,44858
57936.23632,44862
57936.23634,44862
57936.23637,44862
57936.23639,44866
57936.23641,44866
57936.23644,44870
57936.23646,44874
57936.23648,44874
57936.23651,44874
57936.23653,44874
57936.23655,44878
57936.23658,44878
57936.2366,44882
57936.23662,44886
57936.23665,44886
57936.23667,44890
57936.23669,44893
57936.23672,44893
57936.23674,44897
57936.23676,44897
57936.23678,44901
57936.23681,44901
57936.23683,44901
57936.23685,44901
57936.23688,44905
57936.2369,44909
57936.23692,44913
57936.23695,44913
57936.23697,44917
57936.23699,44917
57936.23702,44921
57936.23704,44921
57936.23706,44921
57936.23709,44921
57936.23711,44925
57936.23713,44929
57936.23716,44929
57936.23718,44929
57936.2372,44937
57936.23722,44937
57936.23725,44941
57936.23727,44937
57936.23729,44937
57936.23732,44937
57936.23734,44945
57936.23736,44945
57936.23739,44945
57936.23741,44948
57936.23743,44945
57936.23746,44948
57936.23748,44952
57936.2375,44952
57936.23753,44956
57936.23755,44956
57936.23757,44956
57936.23759,44960
57936.23762,44960
57936.23764,44964
57936.23766,44964
57936.23769,44968
57936.23771,44968
57936.23773,44972
57936.23776,44972
57936.23778,44976
57936.2378,44976
57936.23783,44976
57936.23785,44980
57936.23787,44980
57936.2379,44980
57936.23792,44984
57936.23794,44984
57936.23797,44988
57936.23799,44988
57936.23801,44988
57936.23803,44992
57936.23806,44992
57936.23808,44996
57936.2381,44996
57936.23813,44996
57936.23815,45000
57936.23817,45000
57936.2382,45004
57936.23822,45004
57936.23824,45004
57936.23827,45011
57936.23829,45011
57936.23831,45011
57936.23834,45015
57936.23836,45019
57936.23838,45019
57936.23841,45019
57936.23843,45023
57936.23845,45023
57936.23847,45027
57936.2385,45027
57936.23852,45031
57936.23854,45031
57936.23857,45031
57936.23859,45035
57936.23861,45039
57936.23864,45039
57936.23866,45039
57936.23868,45043
57936.23871,45047
57936.23873,45043
57936.23875,45043
57936.23878,45047
57936.2388,45047
57936.23882,45047
57936.23884,45051
57936.23887,45055
57936.23889,45055
57936.23891,45059
57936.23894,45063
57936.23896,45067
57936.23898,45067
57936.23901,45067
57936.23903,45071
57936.23905,45074
57936.23908,45074
57936.2391,45078
57936.23912,45078
57936.23915,45078
57936.23917,45082
57936.23919,45078
57936.23922,45082
57936.23924,45086
57936.23926,45082
57936.23928,45082
57936.23931,45082
57936.23933,45090
57936.23935,45094
57936.23938,45090
57936.2394,45090
57936.23942,45098
57936.23945,45098
57936.23947,45102
57936.23949,45106
57936.23952,45106
57936.23954,45106
57936.23956,45110
57936.23959,45114
57936.23961,45114
57936.23963,45114
57936.23966,45118
57936.23968,45118
57936.2397,45122
57936.23972,45122
57936.23975,45126
57936.23977,45126
57936.23979,45130
57936.23982,45130
57936.23984,45134
57936.23986,45134
57936.23989,45134
57936.23991,45138
57936.23993,45142
57936.23996,45138
57936.23998,45138
57936.24,45146
57936.24003,45150
57936.24005,45150
57936.24007,45154
57936.24009,45157
57936.24012,45157
57936.24014,45161
57936.24016,45165
57936.24019,45165
57936.24021,45169
57936.24023,45169
57936.24026,45173
57936.24028,45173
57936.2403,45177
57936.24033,45177
57936.24035,45181
57936.24037,45181
57936.2404,45185
57936.24042,45189
57936.24044,45189
57936.24047,45189
57936.24049,45189
57936.24051,45193
57936.24053,45193
57936.24056,45197
57936.24058,45197
57936.2406,45201
57936.24063,45201
57936.24065,45201
57936.24067,45205
57936.2407,45209
57936.24072,45205
57936.24074,45205
57936.24077,45213
57936.24079,45217
57936.24081,45221
57936.24084,45225
57936.24086,45221
57936.24088,45225
57936.24091,45229
57936.24093,45229
57936.24095,45229
57936.24097,45233
57936.241,45233
57936.24102,45237
57936.24104,45237
57936.24107,45237
57936.24109,45241
57936.24111,45241
57936.24114,45241
57936.24116,45241
57936.24118,45241
57936.24121,45245
57936.24123,45245
57936.24125,45249
57936.24128,45249
57936.2413,45253
57936.24132,45249
57936.24134,45249
57936.24137,45257
57936.24139,45257
57936.24141,45261
57936.24144,45265
57936.24146,45261
57936.24148,45261
57936.24151,45268
57936.24153,45268
57936.24155,45272
57936.24158,45272
57936.2416,45276
57936.24162,45276
57936.24165,45280
57936.24167,45280
57936.24169,45280
57936.24172,45276
57936.24174,45280
57936.24176,45280
57936.24178,45280
57936.24181,45280
57936.24183,45284
57936.24185,45288
57936.24188,45288
57936.2419,45292
57936.24192,45296
57936.24195,45300
57936.24197,45300
57936.24199,45304
57936.24202,45304
57936.24204,45308
57936.24206,45308
57936.24209,45308
57936.24211,45308
57936.24213,45312
57936.24216,45312
57936.24218,45316
57936.2422,45320
57936.24222,45320
57936.24225,45324
57936.24227,45328
57936.24229,45328
57936.24232,45332
57936.24234,45332
57936.24236,45336
57936.24239,45336
57936.24241,45336
57936.24243,45344
57936.24246,45344
57936.24248,45348
57936.2425,45352
57936.24253,45352
57936.24255,45356
57936.24257,45360
57936.24259,45360
57936.24262,45364
57936.24264,45364
57936.24266,45368
57936.24269,45368
57936.24271,45372
57936.24273,45372
57936.24276,45376
57936.24278,45376
57936.2428,45376
57936.24283,45380
57936.24285,45384
57936.24287,45380
57936.2429,45380
57936.24292,45380
57936.24294,45388
57936.24297,45388
57936.24299,45388
57936.24301,45388
57936.24303,45388
57936.24306,45396
57936.24308,45396
57936.2431,45400
57936.24313,45400
57936.24315,45400
57936.24317,45404
57936.2432,45404
57936.24322,45408
57936.24324,45408
57936.24327,45408
57936.24329,45412
57936.24331,45412
57936.24334,45416
57936.24336,45416
57936.24338,45420
57936.24341,45420
57936.24343,45416
57936.24345,45416
57936.24347,45416
57936.2435,45424
57936.24352,45424
57936.24354,45424
57936.24357,45428
57936.24359,45432
57936.24361,45432
57936.24364,45436
57936.24366,45436
57936.24368,45436
57936.24371,45440
57936.24373,45440
57936.24375,45440
57936.24378,45444
57936.2438,45444
57936.24382,45444
57936.24384,45448
57936.24387,45444
57936.24389,45452
57936.24391,45452
57936.24394,45456
57936.24396,45460
57936.24398,45460
57936.24401,45464
57936.24403,45464
57936.24405,45468
57936.24408,45468
57936.2441,45472
57936.24412,45472
57936.24415,45476
57936.24417,45472
57936.24419,45472
57936.24422,45480
57936.24424,45476
57936.24426,45476
57936.24428,45484
57936.24431,45484
57936.24433,45484
57936.24435,45488
57936.24438,45488
57936.2444,45488
57936.24442,45492
57936.24445,45488
57936.24447,45492
57936.24449,45492
57936.24452,45496
57936.24454,45496
57936.24456,45496
57936.24459,45496
57936.24461,45500
57936.24463,45500
57936.24466,45500
57936.24468,45504
57936.2447,45504
57936.24472,45508
57936.24475,45512
57936.24477,45512
57936.24479,45516
57936.24482,45516
57936.24484,45520
57936.24486,45520
57936.24489,45524
57936.24491,45528
57936.24493,45524
57936.24496,45528
57936.24498,45528
57936.245,45528
57936.24503,45532
57936.24505,45532
57936.24507,45532
57936.24509,45536
57936.24512,45536
57936.24514,45540
57936.24516,45540
57936.24519,45540
57936.24521,45544
57936.24523,45540
57936.24526,45540
57936.24528,45540
57936.2453,45548
57936.24533,45548
57936.24535,45548
57936.24537,45548
57936.2454,45552
57936.24542,45552
57936.24544,45556
57936.24547,45560
57936.24549,45560
57936.24551,45564
57936.24553,45564
57936.24556,45564
57936.24558,45568
57936.2456,45572
57936.24563,45572
57936.24565,45572
57936.24567,45576
57936.2457,45576
57936.24572,45580
57936.24574,45584
57936.24577,45584
57936.24579,45588
57936.24581,45588
57936.24584,45592
57936.24586,45592
57936.24588,45596
57936.24591,45596
57936.24593,45600
57936.24595,45600
57936.24597,45604
57936.246,45604
57936.24602,45604
57936.24604,45604
57936.24607,45608
57936.24609,45608
57936.24611,45612
57936.24614,45616
57936.24616,45616
57936.24618,45620
57936.24621,45620
57936.24623,45624
57936.24625,45624
57936.24628,45628
57936.2463,45624
57936.24632,45624
57936.24634,45624
57936.24637,45632
57936.24639,45632
57936.24641,45632
57936.24644,45632
57936.24646,45636
57936.24648,45640
57936.24651,45640
57936.24653,45640
57936.24655,45644
57936.24658,45640
57936.2466,45640
57936.24662,45648
57936.24665,45652
57936.24667,45652
57936.24669,45652
57936.24672,45652
57936.24674,45656
57936.24676,45656
57936.24678,45660
57936.24681,45660
57936.24683,45664
57936.24685,45664
57936.24688,45664
57936.2469,45664
57936.24692,45668
57936.24695,45672
57936.24697,45672
57936.24699,45676
57936.24702,45676
57936.24704,45680
57936.24706,45680
57936.24709,45684
57936.24711,45684
57936.24713,45684
57936.24716,45688
57936.24718,45692
57936.2472,45692
57936.24722,45696
57936.24725,45700
57936.24727,45700
57936.24729,45704
57936.24732,45708
57936.24734,45708
57936.24736,45712
57936.24739,45716
57936.24741,45716
57936.24743,45716
57936.24746,45720
57936.24748,45720
57936.2475,45724
57936.24753,45724
57936.24755,45728
57936.24757,45728
57936.24759,45732
57936.24762,45737
57936.24764,45737
57936.24766,45741
57936.24769,45741
57936.24771,45741
57936.24773,45741
57936.24776,45741
57936.24778,45745
57936.2478,45749
57936.24783,45749
57936.24785,45749
57936.24787,45749
57936.2479,45753
57936.24792,45753
57936.24794,45757
57936.24797,45757
57936.24799,45757
57936.24801,45761
57936.24803,45765
57936.24806,45765
57936.24808,45769
57936.2481,45765
57936.24813,45769
57936.24815,45769
57936.24817,45773
57936.2482,45773
57936.24822,45777
57936.24824,45777
57936.24827,45781
57936.24829,45781
57936.24831,45785
57936.24834,45785
57936.24836,45789
57936.24838,45793
57936.24841,45793
57936.24843,45801
57936.24845,45801
57936.24847,45801
57936.2485,45801
57936.24852,45809
57936.24854,45809
57936.24857,45809
57936.24859,45809
57936.24861,45809
57936.24864,45813
57936.24866,45813
57936.24868,45813
57936.24871,45817
57936.24873,45817
57936.24875,45817
57936.24878,45821
57936.2488,45821
57936.24882,45825
57936.24884,45825
57936.24887,45825
57936.24889,45825
57936.24891,45833
57936.24894,45833
57936.24896,45833
57936.24898,45837
57936.24901,45837
57936.24903,45837
57936.24905,45841
57936.24908,45841
57936.2491,45841
57936.24912,45841
57936.24915,45845
57936.24917,45850
57936.24919,45850
57936.24922,45854
57936.24924,45854
57936.24926,45858
57936.24928,45858
57936.24931,45862
57936.24933,45862
57936.24935,45862
57936.24938,45862
57936.2494,45862
57936.24942,45866
57936.24945,45866
57936.24947,45870
57936.24949,45870
57936.24952,45874
57936.24954,45874
57936.24956,45878
57936.24959,45874
57936.24961,45878
57936.24963,45882
57936.24966,45882
57936.24968,45882
57936.2497,45886
57936.24972,45882
57936.24975,45882
57936.24977,45890
57936.24979,45894
57936.24982,45894
57936.24984,45894
57936.24986,45894
57936.24989,45894
57936.24991,45894
57936.24993,45902
57936.24996,45902
57936.24998,45906
57936.25,45902
57936.25003,45902
57936.25005,45902
57936.25007,45902
57936.25009,45910
57936.25012,45910
57936.25014,45910
57936.25016,45914
57936.25019,45914
57936.25021,45918
57936.25023,45922
57936.25026,45922
57936.25028,45926
57936.2503,45926
57936.25033,45926
57936.25035,45926
57936.25037,45931
57936.2504,45935
57936.25042,45935
57936.25044,45939
57936.25047,45943
57936.25049,45939
57936.25051,45943
57936.25053,45943
57936.25056,45947
57936.25058,45947
57936.2506,45947
57936.25063,45951
57936.25065,45951
57936.25067,45955
57936.2507,45955
57936.25072,45959
57936.25074,45959
57936.25077,45959
57936.25079,45963
57936.25081,45963
57936.25084,45963
57936.25086,45963
57936.25088,45967
57936.25091,45967
57936.25093,45971
