Time(s),S21(MAG),S21(DEG)
32011.2,1.0045141,-1.5683081
32019.84,1.0057861,-1.6688553
32028.48,1.0078251,-1.7191012
32037.12,1.0052843,-1.6363827
32045.76,1.0048372,-1.7086025
32054.4,1.0037378,-1.702458
32063.04,1.0054328,-1.7325661
32071.68,1.0033716,-1.6631653
32080.32,1.0022991,-1.6637584
32088.96,1.0035206,-1.842098
32097.6,1.0029613,-1.7521546
32106.24,1.0037656,-1.829524
32114.88,1.0021315,-1.9466428
32123.52,1.0041225,-1.9351853
32132.16,1.0004903,-1.8085799
32140.8,1.0041138,-1.8843395
32149.44,1.0044496,-1.9778531
32158.08,1.0018321,-2.0923162
32166.72,1.003535,-2.0586839
32175.36,1.0075148,-1.8554907
32184,1.0056473,-1.7781168
32192.64,1.0052239,-1.7732469
32201.28,1.0077978,-1.8638713
32209.92,1.0069536,-1.8147986
32218.56,1.007056,-1.8867328
32227.2,1.0031121,-1.9529305
32235.84,1.0051425,-2.0421197
32244.48,1.0033298,-2.0678813
32253.12,1.0035566,-2.0537221
32261.76,1.0042739,-2.1786189
32270.4,1.0038428,-2.0700207
32279.04,1.0039105,-1.9538143
32287.68,1.0076308,-2.0362661
32296.32,1.0058126,-2.0526218
32304.96,1.0077274,-1.9671041
32313.6,1.0074406,-1.8832442
32322.24,1.0068349,-2.0005562
32330.88,1.0061663,-1.9812725
32339.52,1.0028162,-2.1846759
32348.16,1.004375,-2.2301323
32356.8,1.0054764,-2.1559575
32365.44,1.0031563,-2.2493742
32374.08,1.0045584,-2.2070005
32382.72,1.0039433,-2.1962323
32391.36,1.0037975,-2.220783
32400,1.0028094,-2.4351251
32408.64,1.0040852,-2.3782032
32417.28,1.0038598,-2.2806423
32425.92,1.0040227,-2.4150918
32434.56,1.0047314,-2.4988437
32443.2,1.0022644,-2.4143455
32451.84,1.0035921,-2.3611996
32460.48,1.0029746,-2.2794735
32469.12,1.0068481,-2.1738901
32477.76,1.0064753,-2.256222
32486.4,1.0067288,-2.3481073
32495.04,1.0064797,-2.3371246
32503.68,1.0076966,-2.2182338
32512.32,1.0059735,-2.2009039
32520.96,1.0021812,-2.3948596
32529.6,1.004438,-2.3715639
32538.24,1.0021286,-2.5461066
32546.88,1.0038427,-2.4669247
32555.52,1.0029774,-2.4131441
32564.16,1.0015845,-2.4778788
32572.8,1.0061007,-2.2860885
32581.44,1.0057881,-2.339936
32590.08,1.0061265,-2.15766
32598.72,1.0072029,-2.3072233
32607.36,1.0065004,-2.3766584
32616,1.0067176,-2.4159653
32624.64,1.0026842,-2.2910805
32633.28,1.0044384,-2.5032942
32641.92,1.0040108,-2.4954038
32650.56,1.0043408,-2.5877481
32659.2,1.0030202,-2.4723108
32667.84,1.0058141,-2.4489706
32676.48,1.0039855,-2.5501983
32685.12,1.0047492,-2.5206287
32693.76,1.0040064,-2.5358574
32702.4,1.0036526,-2.6394525
32711.04,1.0047336,-2.6020839
32719.68,1.0029438,-2.550828
32728.32,1.00413,-2.5486515
32736.96,1.0048994,-2.6023183
32745.6,1.0018965,-2.4959269
32754.24,1.0055401,-2.267581
32762.88,1.0066929,-2.4180439
32771.52,1.0056663,-2.4363487
32780.16,1.0057752,-2.408525
32788.8,1.0080947,-2.3425474
32797.44,1.0079752,-2.3603556
32806.08,1.0028733,-2.3278704
32814.72,1.0037271,-2.6035385
32823.36,1.0042874,-2.5635793
32832,1.0033065,-2.7280262
32840.64,1.0059698,-2.5642116
32849.28,1.0040861,-2.60181
32857.92,1.0044993,-2.555326
32866.56,1.003208,-2.4552336
32875.2,1.0053321,-2.4423692
32883.84,1.0075545,-2.3647957
32892.48,1.0069067,-2.4661076
32901.12,1.0038978,-2.3520036
32909.76,1.0052425,-2.406975
32918.4,1.0051779,-2.544611
32927.04,1.0069258,-2.4090517
32935.68,1.0038824,-2.4404206
32944.32,1.0027673,-2.4545805
32952.96,1.0013868,-2.5342014
32961.6,1.0034482,-2.562427
32970.24,1.0033551,-2.5553818
32978.88,1.0039375,-2.5049853
32987.52,1.0032024,-2.4211531
32996.16,1.0038645,-2.6473286
33004.8,1.0031857,-2.4340029
33013.44,1.0028051,-2.430078
33022.08,1.0025861,-2.4883823
33030.72,1.0028018,-2.490952
33039.36,1.0044951,-2.5473721
33048,1.0029069,-2.4398623
33056.64,1.0064312,-2.3154681
33065.28,1.0070339,-2.3457918
33073.92,1.0075346,-2.2210252
33082.56,1.0069256,-2.2696295
33091.2,1.006732,-2.2698483
33099.84,1.0023699,-2.29182
33108.48,1.0045116,-2.3269317
33117.12,1.0044698,-2.3369935
33125.76,1.0016764,-2.2927539
33134.4,1.0026559,-2.1955187
33143.04,1.00254,-2.112262
33151.68,1.0040646,-2.2373748
33160.32,1.0071131,-2.1137321
33168.96,1.0042369,-2.0020344
33177.6,1.0070037,-2.0385685
33186.24,1.0057262,-1.9536936
33194.88,1.0039265,-2.0867331
33203.52,1.0067341,-2.0256205
33212.16,1.0071312,-1.9894085
33220.8,1.0065207,-2.0453048
33229.44,1.0044125,-2.0736852
33238.08,1.0036153,-2.1621299
33246.72,1.0033599,-2.1499021
33255.36,1.0043173,-2.1188896
33264,1.0037497,-2.2147226
33272.64,1.0037054,-2.1678059
33281.28,1.0048099,-2.2511182
33289.92,1.004575,-2.1588132
33298.56,1.0034502,-2.1943095
33307.2,1.006044,-2.2386119
33315.84,1.0025206,-2.1849592
33324.48,1.0021598,-2.3030677
33333.12,1.0031081,-2.3487692
33341.76,1.00764,-2.077812
33350.4,1.0064805,-2.069154
33359.04,1.0059882,-1.998688
33367.68,1.0078074,-2.0388796
33376.32,1.0063317,-2.0649033
33384.96,1.00606,-2.0771198
33393.6,1.0028577,-2.0742974
33402.24,1.0034938,-2.2239773
33410.88,1.0039744,-2.2223537
33419.52,1.003991,-2.3009596
33428.16,1.0026703,-2.1428607
33436.8,1.0037005,-2.1080301
33445.44,1.0016459,-2.1542614
33454.08,1.0059969,-1.9800928
33462.72,1.0043675,-2.0802152
33471.36,1.0065249,-1.9847574
33480,1.0073403,-2.0340042
33488.64,1.0067866,-1.9729687
33497.28,1.0057945,-1.8631531
33505.92,1.0066378,-2.0421362
33514.56,1.0060194,-1.9518394
33523.2,1.0051246,-1.8699801
33531.84,1.0024967,-1.9684505
33540.48,1.0035726,-2.1305509
33549.12,1.0047371,-2.0984721
33557.76,1.0026692,-2.1133292
33566.4,1.0046854,-2.0175445
33575.04,1.002992,-2.0206978
33583.68,1.0042248,-2.0347421
33592.32,1.004088,-2.0039349
33600.96,1.0038173,-2.1200249
33609.6,1.0016448,-2.1677613
33618.24,1.004063,-2.1587021
33626.88,1.0021791,-2.0165501
33635.52,1.0059521,-1.9014393
33644.16,1.005163,-1.9727736
33652.8,1.0074588,-1.9441086
33661.44,1.005067,-1.9183048
33670.08,1.0075083,-2.0104425
33678.72,1.0068469,-1.8935709
33687.36,1.0022179,-2.0878451
33696,1.0029612,-2.1676383
33704.64,1.0041876,-2.1235309
33713.28,1.0033438,-2.164784
33721.92,1.0030242,-2.1099753
33730.56,1.0020303,-2.1635206
33739.2,1.0020541,-2.1633778
33747.84,1.0072218,-1.9607627
33756.48,1.0068367,-1.9695131
33765.12,1.0050851,-2.0184989
33773.76,1.0071858,-2.0511389
33782.4,1.0058243,-2.1133127
33791.04,1.0075247,-2.1360402
33799.68,1.0070436,-2.1482546
33808.32,1.0078678,-2.14114
33816.96,1.0072711,-2.1536403
33825.6,1.0034336,-2.1016407
33834.24,1.002647,-2.0702212
33842.88,1.0037857,-2.1202092
33851.52,1.0029784,-2.1264153
33860.16,1.0038459,-2.1204147
33868.8,1.0032979,-2.2208433
33877.44,1.0010694,-2.0900261
33886.08,1.0040562,-2.0780852
33894.72,1.0036368,-2.0922995
33903.36,1.0013952,-2.1202843
33912,1.0029821,-2.194309
33920.64,1.0024536,-2.144515
33929.28,1.0073138,-1.983361
33937.92,1.0067741,-1.9302268
33946.56,1.0090003,-1.9826071
33955.2,1.0073375,-2.0230708
33963.84,1.0082288,-2.0912707
33972.48,1.0065103,-2.0184557
33981.12,1.0041056,-2.2786498
33989.76,1.0033584,-2.2238371
33998.4,1.004912,-2.2232115
34007.04,1.0027133,-2.2457979
34015.68,1.0040302,-2.2685294
34024.32,1.0022092,-2.2792547
34032.96,1.0033414,-2.23664
34041.6,1.0081799,-2.0967629
34050.24,1.0061529,-2.2238116
34058.88,1.006538,-2.2326646
34067.52,1.0077633,-2.2281032
34076.16,1.0077168,-2.3808293
34084.8,1.008248,-2.3438094
34093.44,1.0090001,-2.2869463
34102.08,1.0043703,-2.3410952
34110.72,1.0057852,-2.3703706
34119.36,1.0031015,-2.3918989
34128,1.0031674,-2.5276103
34136.64,1.0023272,-2.4404666
34145.28,1.0030023,-2.4366586
34153.92,1.0042892,-2.5041847
34162.56,1.002701,-2.5256302
34171.2,1.0047622,-2.4687996
34179.84,1.0052189,-2.4920602
34188.48,1.0049332,-2.5802393
34197.12,1.0051119,-2.7149715
34205.76,1.0040375,-2.5399342
34214.4,1.005664,-2.5648034
34223.04,1.0063925,-2.4092669
34231.68,1.0092351,-2.4658027
34240.32,1.0072653,-2.4580307
34248.96,1.0061455,-2.3469219
34257.6,1.0079422,-2.3241196
34266.24,1.0050848,-2.3943267
34274.88,1.0037789,-2.4862611
34283.52,1.0026227,-2.387969
34292.16,1.0023742,-2.5131707
34300.8,1.0056013,-2.5699589
34309.44,1.0013803,-2.4917626
34318.08,1.0025607,-2.4161336
34326.72,1.0017121,-2.4466827
34335.36,1.0066737,-2.2520013
34344,1.0052001,-2.1800375
34352.64,1.006399,-2.2916141
34361.28,1.0074087,-2.2412944
34369.92,1.007943,-2.3316593
34378.56,1.0067438,-2.2125251
34387.2,1.0046704,-2.3057346
34395.84,1.0044477,-2.4082997
34404.48,1.003029,-2.3596745
34413.12,1.0031741,-2.4970586
34421.76,1.0042408,-2.4491601
34430.4,1.0027614,-2.3850267
34439.04,1.003455,-2.4209371
34447.68,1.0014707,-2.3549752
34456.32,1.0038403,-2.4072399
34464.96,1.0034428,-2.3854342
34473.6,1.0031358,-2.3395367
34482.24,1.002309,-2.4601943
34490.88,1.0043256,-2.4702401
34499.52,1.0044484,-2.3963447
34508.16,1.0035102,-2.2850761
34516.8,1.0058476,-2.2630868
34525.44,1.0066355,-2.1614544
34534.08,1.0072992,-2.2643499
34542.72,1.0071841,-2.2051833
34551.36,1.0065033,-2.1483812
34560,1.0046047,-2.2657881
34568.64,1.0025338,-2.3454065
34577.28,1.0036275,-2.215261
34585.92,1.0035286,-2.4460824
34594.56,1.0041156,-2.3232059
34603.2,1.0051899,-2.2271597
34611.84,1.0018933,-2.1893964
34620.48,1.0066634,-2.0132546
34629.12,1.0052067,-1.9225913
34637.76,1.005131,-1.9693216
34646.4,1.0040628,-1.9837813
34655.04,1.0063384,-2.0683093
34663.68,1.0053307,-2.084358
34672.32,1.0071127,-2.0973778
34680.96,1.0047073,-2.1080403
34689.6,1.0019263,-2.2138119
34698.24,1.0047352,-2.2363405
34706.88,1.0040802,-2.1084275
34715.52,1.0046841,-2.193186
34724.16,1.0027833,-2.2220144
34732.8,1.0036551,-2.2048352
34741.44,1.0046939,-2.2511809
34750.08,1.003052,-2.2364731
34758.72,1.0047047,-2.2933664
34767.36,1.0024633,-2.2053554
34776,1.004524,-2.2781267
34784.64,1.0034597,-2.1981068
34793.28,1.0016365,-2.1203082
34801.92,1.0031744,-1.960742
34810.56,1.0076183,-2.0851576
34819.2,1.007913,-2.148412
34827.84,1.0065639,-2.018363
34836.48,1.0075645,-2.0772395
34845.12,1.006348,-1.972316
34853.76,1.0041771,-2.04916
34862.4,1.0034479,-2.1356828
34871.04,1.0038818,-2.3621397
34879.68,1.0039856,-2.1894982
34888.32,1.0029932,-2.0395045
34896.96,1.0023346,-2.0996528
34905.6,1.0029768,-2.063961
34914.24,1.0061744,-1.9927858
34922.88,1.0057867,-1.8325067
34931.52,1.0062211,-1.9143776
34940.16,1.0072061,-1.9279387
34948.8,1.0045133,-1.9458789
34957.44,1.0064944,-1.7990072
34966.08,1.0031365,-1.8588094
34974.72,1.0029432,-1.9054704
34983.36,1.0020236,-1.9525789
34992,1.0041798,-1.90757
35000.64,1.0018871,-1.8565032
35009.28,1.0046462,-1.8820075
35017.92,1.0044974,-1.9591119
35026.56,1.0022553,-1.8023756
35035.2,1.0037285,-2.0022664
35043.84,1.0030106,-1.9107183
35052.48,1.0023906,-1.9187526
35061.12,1.0046476,-1.8785323
35069.76,1.0037726,-1.8853331
35078.4,1.0046269,-1.8507255
35087.04,1.0038158,-1.814973
35095.68,1.0064288,-1.7138643
35104.32,1.0054678,-1.738809
35112.96,1.0065025,-1.7391905
35121.6,1.0070161,-1.8133619
35130.24,1.0082307,-1.7177929
35138.88,1.0063112,-1.6805031
35147.52,1.0016253,-1.8661529
35156.16,1.0035956,-1.8232335
35164.8,1.0035267,-1.9373235
35173.44,1.0018559,-1.9418538
35182.08,1.0049164,-1.8089423
35190.72,1.0041257,-1.8924317
35199.36,1.0018115,-1.9298935
35208,1.0054761,-1.6870559
35216.64,1.0055249,-1.701316
35225.28,1.0042162,-1.7354251
35233.92,1.0060596,-1.7189288
35242.56,1.0076952,-1.6231408
35251.2,1.0064108,-1.7145522
35259.84,1.0061132,-1.713172
35268.48,1.001336,-1.7531927
35277.12,1.0032657,-1.8110864
35285.76,1.0050333,-1.7875087
35294.4,1.001526,-1.6784934
35303.04,1.003149,-1.797547
35311.68,1.0013607,-1.788177
35320.32,1.0050597,-1.7263415
35328.96,1.0031128,-1.729741
35337.6,1.0040798,-1.7825532
35346.24,1.002986,-1.8116125
35354.88,1.0051374,-1.6898067
35363.52,1.0035994,-1.6925488
35372.16,1.0014203,-1.6928624
35380.8,1.0035275,-1.3889326
35389.44,1.003641,-1.4466903
35398.08,1.0068399,-1.4322162
35406.72,1.0063161,-1.4969763
35415.36,1.0078241,-1.3878242
35424,1.0071586,-1.3108604
35432.64,1.0034307,-1.404371
35441.28,1.0036118,-1.4659312
35449.92,1.0032119,-1.4241449
35458.56,1.0029047,-1.4474713
35467.2,1.004653,-1.4877677
35475.84,1.0041733,-1.5343462
35484.48,1.0029908,-1.5349277
35493.12,1.0038439,-1.5869398
35501.76,1.0071076,-1.3818775
35510.4,1.0062742,-1.3154752
35519.04,1.0065092,-1.4594975
35527.68,1.0063891,-1.2826817
35536.32,1.0055252,-1.3419878
35544.96,1.0072103,-1.4029762
35553.6,1.0060825,-1.3277156
35562.24,1.0037154,-1.4020644
35570.88,1.0037807,-1.4770477
35579.52,1.0038506,-1.3708023
35588.16,1.0032396,-1.4489706
35596.8,1.003135,-1.4568431
35605.44,1.0043048,-1.5596994
35614.08,1.0024114,-1.5455945
35622.72,1.0044975,-1.6629198
35631.36,1.0020622,-1.5236955
35640,1.0027496,-1.5593716
35648.64,1.0033275,-1.5427389
35657.28,1.0047914,-1.4422686
35665.92,1.0038844,-1.5036085
35674.56,1.0031377,-1.4872707
35683.2,1.0054762,-1.3396503
35691.84,1.0059273,-1.3595562
35700.48,1.0055043,-1.3420519
35709.12,1.0062226,-1.3716046
35717.76,1.0059456,-1.2396203
35726.4,1.0027833,-1.3520275
35735.04,1.0026727,-1.4669844
35743.68,1.0042714,-1.4693943
35752.32,1.0009602,-1.3701811
35760.96,1.0029163,-1.2742428
35769.6,1.002781,-1.3466396
35778.24,1.0013144,-1.4493576
35786.88,1.0040896,-1.3468266
35795.52,1.0053169,-1.2049438
35804.16,1.0054457,-1.4423133
35812.8,1.0056423,-1.2285384
35821.44,1.0074495,-1.2236729
35830.08,1.0062238,-1.3522503
35838.72,1.0072058,-1.2349719
35847.36,1.0064452,-1.2537627
35856,1.0032803,-1.5412638
35864.64,1.0036288,-1.4038272
35873.28,1.0052596,-1.4632269
35881.92,1.0029025,-1.2787098
35890.56,1.0039154,-1.1615541
35899.2,1.0055692,-1.4085766
35907.84,1.0032213,-1.1672453
35916.48,1.0046893,-1.2621526
35925.12,1.0048606,-1.2087125
35933.76,1.0034999,-1.3126805
35942.4,1.0029649,-1.2797047
35951.04,1.0044857,-1.3018761
35959.68,1.0020139,-1.140703
35968.32,1.0055554,-1.0368229
35976.96,1.0054044,-0.98464149
35985.6,1.0057235,-1.0411437
35994.24,1.0059742,-0.96240139
36002.88,1.0047641,-0.86985755
36011.52,1.0069623,-0.89702648
36020.16,1.0066901,-0.81276339
36028.8,1.0014579,-0.9686408
36037.44,1.0023171,-0.93900245
36046.08,1.0011468,-1.0555097
36054.72,1.0034872,-0.90206939
36063.36,1.0046407,-1.0861406
36072,1.0021229,-0.87912619
36080.64,1.0028113,-0.91796613
36089.28,1.0058186,-0.8712396
36097.92,1.0062435,-0.81354409
36106.56,1.0069251,-0.83921999
36115.2,1.0066062,-0.85883474
36123.84,1.0062486,-0.85722786
36132.48,1.0066543,-0.85166162
36141.12,1.0063926,-0.74613863
36149.76,1.0061589,-0.67321408
36158.4,1.0049065,-0.78289938
36167.04,1.0029424,-0.84786719
36175.68,1.0024148,-0.84112096
36184.32,1.0023061,-0.84814125
36192.96,1.0042638,-0.89288658
36201.6,1.0037001,-0.95336008
36210.24,1.0024256,-0.9215523
36218.88,1.0039923,-0.88124031
36227.52,1.0024304,-0.80434418
36236.16,1.0032237,-0.82825637
36244.8,1.0020052,-0.80242819
36253.44,1.002413,-0.73711044
36262.08,1.0046262,-0.60136402
36270.72,1.0049844,-0.51944673
36279.36,1.0039699,-0.50402361
36288,1.0072373,-0.44893053
36296.64,1.0062088,-0.46257964
36305.28,1.0067223,-0.55422235
36313.92,1.0065322,-0.53644913
36322.56,1.002274,-0.60585177
36331.2,1.0037079,-0.64907968
36339.84,1.0034808,-0.57932609
36348.48,1.0031441,-0.70592976
36357.12,1.0023383,-0.7210151
36365.76,1.0010537,-0.58741432
36374.4,1.0058297,-0.52773118
36383.04,1.0077173,-0.51031238
36391.68,1.0070326,-0.47684374
36400.32,1.0054109,-0.4893631
36408.96,1.0086482,-0.39130193
36417.6,1.0056161,-0.45533451
36426.24,1.0076256,-0.54719257
36434.88,1.0070602,-0.49544603
36443.52,1.0048132,-0.43590385
36452.16,1.0030867,-0.37049899
36460.8,1.0031691,-0.48514327
36469.44,1.0015157,-0.52395338
36478.08,1.0028496,-0.56197584
36486.72,1.0032289,-0.45226872
36495.36,1.002964,-0.55736792
36504,1.0021263,-0.48223314
36512.64,1.0044514,-0.47101849
36521.28,1.0032144,-0.46408552
36529.92,1.001444,-0.42366785
36538.56,1.0041382,-0.46075132
36547.2,1.0007055,-0.30250201
36555.84,1.0034412,-0.17564735
36564.48,1.006458,-0.15315987
36573.12,1.0063959,-0.18226701
36581.76,1.0063132,-0.1570629
36590.4,1.0083517,-0.15490095
36599.04,1.0059155,-0.16222078
36607.68,1.0051496,-0.053606316
36616.32,1.0027263,-0.22531034
36624.96,1.002121,-0.27501521
36633.6,1.0037407,-0.26265967
36642.24,1.0018548,-0.20876038
36650.88,1.0038503,-0.29363447
36659.52,1.0038372,-0.2766068
36668.16,1.0041835,-0.16123588
36676.8,1.0042073,-0.092112899
36685.44,1.0053391,-0.22948077
36694.08,1.0080534,-0.15632318
36702.72,1.0063434,-0.154062
36711.36,1.003782,-0.10567669
36720,1.006345,-0.069905877
36728.64,1.0039688,-0.27190334
36737.28,1.0047443,-0.18489318
36745.92,1.0032905,-0.40723339
36754.56,1.0033085,-0.29592749
36763.2,1.005229,-0.44024745
36771.84,1.0032408,-0.38218412
36780.48,1.0023564,-0.30950749
36789.12,1.0019073,-0.41693059
36797.76,1.0023234,-0.40754369
36806.4,1.0054586,-0.43952784
36815.04,1.0035369,-0.43638998
36823.68,1.0037315,-0.49373507
36832.32,1.0023186,-0.54455984
36840.96,1.0026895,-0.47262999
36849.6,1.0058261,-0.30342343
36858.24,1.0036495,-0.32556224
36866.88,1.0039613,-0.34098268
36875.52,1.0062689,-0.33291399
36884.16,1.0053608,-0.30075192
36892.8,1.00747,-0.37328151
36901.44,1.0034416,-0.48985529
36910.08,1.0024427,-0.47693771
36918.72,1.0018713,-0.60219008
36927.36,1.0045655,-0.555879
36936,1.0027974,-0.68007565
36944.64,1.0039259,-0.55614519
36953.28,1.0023314,-0.61476636
36961.92,1.0039915,-0.51222843
36970.56,1.0054425,-0.44663689
36979.2,1.0036986,-0.453141
36987.84,1.008199,-0.42583853
36996.48,1.0063757,-0.40252224
37005.12,1.0057956,-0.61661071
37013.76,1.008235,-0.48460475
37022.4,1.0050042,-0.40193912
37031.04,1.0071918,-0.55314797
37039.68,1.0037962,-0.44891703
37048.32,1.0033391,-0.5947485
37056.96,1.0046927,-0.59592384
37065.6,1.003126,-0.56132442
37074.24,1.0039965,-0.72609478
37082.88,1.0040717,-0.6576007
37091.52,1.0056528,-0.71234763
37100.16,1.0035785,-0.6643346
37108.8,1.0034465,-0.64734113
37117.44,1.0040427,-0.62000835
37126.08,1.0025266,-0.59987128
37134.72,1.0035533,-0.61799425
37143.36,1.0030897,-0.54503858
37152,1.0073954,-0.48481867
37160.64,1.0078734,-0.45012942
37169.28,1.0084116,-0.6027804
37177.92,1.0079104,-0.55533737
37186.56,1.0054806,-0.49463862
37195.2,1.0045427,-0.5458411
37203.84,1.0033606,-0.53319824
37212.48,1.0032291,-0.73015821
37221.12,1.0032452,-0.78581983
37229.76,1.0041994,-0.60426873
37238.4,1.003179,-0.70106441
37247.04,1.004657,-0.51573116
37255.68,1.005962,-0.59023392
37264.32,1.0047666,-0.52232152
37272.96,1.0062032,-0.56985754
37281.6,1.0056541,-0.52292508
37290.24,1.0072374,-0.65204293
37298.88,1.0042151,-0.51917672
37307.52,1.0053295,-0.69060957
37316.16,1.0027592,-0.85933518
37324.8,1.0042756,-0.70841956
37333.44,1.0014716,-0.79604936
37342.08,1.0030413,-0.83121532
37350.72,1.0038885,-0.64831942
37359.36,1.0037681,-0.82350886
37368,1.0050058,-0.74452478
37376.64,1.0033351,-0.94728237
37385.28,1.0056422,-0.73326319
37393.92,1.0034204,-0.85417765
37402.56,1.0035309,-0.7481904
37411.2,1.0025893,-0.79163325
37419.84,1.0031223,-0.75482959
37428.48,1.004548,-0.81549239
37437.12,1.0069711,-0.61289322
37445.76,1.0077057,-0.54757786
37454.4,1.0066183,-0.4933902
37463.04,1.0071499,-0.65873635
37471.68,1.007969,-0.63587826
37480.32,1.0065091,-0.53061104
37488.96,1.0025274,-0.71863621
37497.6,1.003778,-0.71116322
37506.24,1.0042928,-0.81181508
37514.88,1.0037826,-0.80531698
37523.52,1.0032923,-0.74957144
37532.16,1.0037026,-0.88587064
37540.8,1.0040011,-0.73503858
37549.44,1.0067741,-0.65143859
37558.08,1.0065943,-0.61306989
37566.72,1.0068799,-0.56556058
37575.36,1.0041083,-0.6539185
37584,1.0055081,-0.54706258
37592.64,1.004979,-0.57193482
37601.28,1.0033739,-0.59697711
37609.92,1.0048108,-0.74773443
37618.56,1.0032851,-0.65463519
37627.2,1.0056394,-0.68512607
37635.84,1.0042171,-0.63673711
37644.48,1.0041928,-0.70282274
37653.12,1.0053834,-0.75166482
37661.76,1.0039632,-0.72649944
37670.4,1.0047039,-0.6659354
37679.04,1.0040644,-0.69265115
37687.68,1.0048324,-0.6952672
37696.32,1.0028751,-0.65592188
37704.96,1.0017254,-0.71996748
37713.6,1.0029317,-0.75509918
37722.24,1.0045793,-0.64334595
37730.88,1.005787,-0.37530288
37739.52,1.0052332,-0.48498207
37748.16,1.0088129,-0.54492104
37756.8,1.0066175,-0.50338852
37765.44,1.0077225,-0.59088689
37774.08,1.0027323,-0.64880013
37782.72,1.0040319,-0.6853739
37791.36,1.0030218,-0.73199499
37800,1.0020239,-0.71811533
37808.64,1.0029187,-0.7725507
37817.28,1.0014304,-0.75813615
37825.92,1.0038282,-0.7213425
37834.56,1.0018225,-0.61260754
37843.2,1.0055474,-0.41231683
37851.84,1.0047317,-0.52951795
37860.48,1.0048447,-0.52448499
37869.12,1.0066787,-0.41618836
37877.76,1.0069557,-0.46289048
37886.4,1.0048072,-0.4943507
37895.04,1.008022,-0.39166659
37903.68,1.005917,-0.31756982
37912.32,1.0024505,-0.42946145
37920.96,1.0029701,-0.46375757
37929.6,1.0042824,-0.48809385
37938.24,1.0018733,-0.48077136
37946.88,1.00231,-0.49868947
37955.52,1.003129,-0.42447385
37964.16,1.0030785,-0.38120922
37972.8,1.0037382,-0.35051137
37981.44,1.0041564,-0.41238576
37990.08,1.0040542,-0.4368608
37998.72,1.0032668,-0.40065619
38007.36,1.0020885,-0.39325199
38016,1.0040714,-0.42166516
38024.64,1.0043629,-0.088829584
38033.28,1.0067867,-0.076726474
38041.92,1.0070262,-0.15003921
38050.56,1.0068426,-0.12796548
38059.2,1.0063763,-0.11073437
38067.84,1.0018629,-0.058365807
38076.48,1.0011182,-0.27439639
38085.12,1.0022022,-0.37253326
38093.76,1.0041506,-0.10854484
38102.4,1.003376,-0.27913764
38111.04,1.0025032,-0.1985991
38119.68,1.0023981,-0.11501698
38128.32,1.0064676,0.035739537
38136.96,1.0064511,-0.13045301
38145.6,1.0058051,0.019988537
38154.24,1.0043417,0.10760485
38162.88,1.0045723,0.025147116
38171.52,1.0057698,0.003608977
38180.16,1.0061749,-0.044887822
38188.8,1.005632,-0.092333049
38197.44,1.0062716,-0.078210965
38206.08,1.0024669,-0.11732707
38214.72,1.0020597,-0.1434285
38223.36,1.0021163,-0.077822298
38232,1.003034,-0.10064492
38240.64,1.0021888,-0.11273977
38249.28,1.0035189,-0.17678086
38257.92,1.0040051,0.042274784
38266.56,1.0028961,-0.14169811
38275.2,1.0040536,-0.071848698
38283.84,1.0035287,-0.14089474
38292.48,1.0040646,-0.010535932
38301.12,1.0023645,-0.019890901
38309.76,1.0069473,0.1622104
38318.4,1.0065691,0.19584362
38327.04,1.0045164,0.060633916
38335.68,1.0069114,0.093707614
38344.32,1.008233,0.094694257
38352.96,1.0043197,0.19240718
38361.6,1.004819,0.17438099
38370.24,1.0016794,0.18915369
38378.88,1.0023344,-0.023776919
38387.52,1.0017244,0.079060435
38396.16,1.0037794,0.068844169
38404.8,1.0024166,0.08215832
38413.44,1.0032606,0.17862441
38422.08,1.0051891,0.26733267
38430.72,1.0042384,0.34240264
38439.36,1.0051506,0.38884181
38448,1.0066741,0.27146569
38456.64,1.0059869,0.27508384
38465.28,1.0059671,0.26183185
38473.92,1.0066751,0.28113294
38482.56,1.0057468,0.29007301
38491.2,1.0054952,0.15468466
38499.84,1.003222,0.13316862
38508.48,1.0028027,-0.022618812
38517.12,1.0036155,0.016477333
38525.76,1.0018694,-0.011362562
38534.4,1.0024767,-0.12346996
38543.04,1.0008625,-0.0206392
38551.68,1.0046333,-0.15296149
38560.32,1.0005255,-0.033496659
38568.96,1.0043309,-0.020853007
38577.6,1.0039436,-0.017899755
38586.24,1.0021378,-0.024028108
38594.88,1.0037907,-0.053497422
38603.52,1.0052651,0.14526162
38612.16,1.0062988,0.11828431
38620.8,1.0071404,-0.028531509
38629.44,1.0064205,0.21302605
38638.08,1.0067606,0.25963017
38646.72,1.0054109,0.078344032
38655.36,1.0040978,0.035212308
38664,1.0035242,-0.10459869
38672.64,1.0025276,-0.006965791
38681.28,1.0026133,-0.035325393
38689.92,1.0019476,-0.10638603
38698.56,1.0026145,-0.048298795
38707.2,1.0011693,-0.048826668
38715.84,1.0067331,0.069489844
38724.48,1.0057904,-0.000202957
38733.12,1.0063654,-0.007031198
38741.76,1.0062069,-0.016445443
38750.4,1.0062653,0.034607608
38759.04,1.0051763,0.036319651
38767.68,1.005813,-0.054522991
38776.32,1.0053656,-0.078764819
38784.96,1.0027486,-0.08187791
38793.6,1.0023602,-0.083091415
38802.24,1.002542,-0.22425538
38810.88,1.0023266,-0.15829602
38819.52,1.0033828,-0.25636584
