Time(s),S21(MAG),S21(DEG)
11808,0.98318452,-42.874592
11811.6,0.98372036,-42.96151
11815.2,0.98300868,-42.885838
11818.8,0.98189884,-42.91782
11822.4,0.98308021,-42.837921
11826,0.98226535,-42.834549
11829.6,0.98188496,-42.863487
11833.2,0.98468119,-42.92075
11836.8,0.98318368,-42.734516
11840.4,0.98273236,-42.796322
11844,0.98164958,-42.82243
11847.6,0.98114598,-42.882538
11851.2,0.98444366,-42.869434
11854.8,0.98322964,-42.772942
11858.4,0.98315358,-42.850986
11862,0.98294759,-42.76215
11865.6,0.9819845,-42.780701
11869.2,0.97933227,-42.768925
11872.8,0.98216671,-42.844944
11876.4,0.98411202,-42.745335
11880,0.98386627,-42.621933
11883.6,0.98097593,-42.607651
11887.2,0.98439854,-42.60535
11890.8,0.98113322,-42.53149
11894.4,0.98045778,-42.681892
11898,0.983105,-42.511276
11901.6,0.98318452,-42.401096
11905.2,0.98280239,-42.505833
11908.8,0.98235393,-42.493221
11912.4,0.98131794,-42.226826
11916,0.98190784,-42.462055
11919.6,0.98137438,-42.354351
11923.2,0.98416233,-42.421337
11926.8,0.98547858,-42.24514
11930.4,0.98642427,-42.145592
11934,0.98225588,-42.233669
11937.6,0.98403007,-42.185596
11941.2,0.98210883,-42.078583
11944.8,0.98010522,-42.09642
11948.4,0.97970468,-41.986786
11952,0.98121792,-42.143486
11955.6,0.98374861,-41.925308
11959.2,0.98303866,-41.873695
11962.8,0.98307067,-41.940315
11966.4,0.9822495,-41.965931
11970,0.97931623,-41.893055
11973.6,0.980932,-41.95871
11977.2,0.98284513,-41.826786
11980.8,0.9821521,-41.763107
11984.4,0.98325908,-41.761856
11988,0.98232472,-41.776356
11991.6,0.98102379,-41.713718
11995.2,0.9811852,-41.688797
11998.8,0.98291183,-41.697292
12002.4,0.98285985,-41.760593
12006,0.98160696,-41.660717
12009.6,0.98153663,-41.555737
12013.2,0.9806565,-41.613022
12016.8,0.98128664,-41.584679
12020.4,0.98235327,-41.587864
12024,0.98218966,-41.73896
12027.6,0.98476923,-41.727222
12031.2,0.98264843,-41.598694
12034.8,0.98049164,-41.566395
12038.4,0.9797464,-41.577278
12042,0.98173052,-41.620522
12045.6,0.98113179,-41.711052
12049.2,0.98135471,-41.541397
12052.8,0.9807021,-41.708332
12056.4,0.98203218,-41.583458
12060,0.98413008,-41.564903
12063.6,0.98201895,-41.603951
12067.2,0.98053098,-41.63298
12070.8,0.97980177,-41.554928
12074.4,0.98009992,-41.565079
12078,0.98327953,-41.529522
12081.6,0.98242217,-41.499622
12085.2,0.98234117,-41.48772
12088.8,0.98054504,-41.610359
12092.4,0.97978354,-41.600246
12096,0.98069793,-41.575005
12099.6,0.98288649,-41.566025
12103.2,0.98280519,-41.430187
12106.8,0.98305219,-41.420746
12110.4,0.98371643,-41.3699
12114,0.98199421,-41.515137
12117.6,0.97885585,-41.509888
12121.2,0.98100799,-41.515606
12124.8,0.98123217,-41.383556
12128.4,0.98124409,-41.391426
12132,0.98341024,-41.492485
12135.6,0.98198843,-41.414349
12139.2,0.98158145,-41.494743
12142.8,0.98096853,-41.314884
12146.4,0.98189348,-41.387352
12150,0.98011583,-41.41811
12153.6,0.98089761,-41.551994
12157.2,0.98046476,-41.625351
12160.8,0.98105478,-41.508408
12164.4,0.98236316,-41.557762
12168,0.98062998,-41.613316
12171.6,0.98179448,-41.603786
12175.2,0.98101592,-41.46944
12178.8,0.97903448,-41.608612
12182.4,0.98072296,-41.496136
12186,0.98086435,-41.494778
12189.6,0.98013425,-41.509747
12193.2,0.98108494,-41.570541
12196.8,0.97932684,-41.624062
12200.4,0.9801724,-41.419975
12204,0.98032027,-41.465801
12207.6,0.98154998,-41.498974
12211.2,0.98067874,-41.424393
12214.8,0.98019403,-41.466251
12218.4,0.97946954,-41.487419
12222,0.98140436,-41.435131
12225.6,0.98094255,-41.450344
12229.2,0.98037261,-41.4342
12232.8,0.97864157,-41.437386
12236.4,0.98181778,-41.38184
12240,0.98020196,-41.329929
12243.6,0.9796679,-41.437889
12247.2,0.98137724,-41.438782
12250.8,0.98036242,-41.459896
12254.4,0.98036581,-41.436749
12258,0.98369312,-41.470192
12261.6,0.97982389,-41.469685
12265.2,0.98025268,-41.468155
12268.8,0.98214728,-41.397297
12272.4,0.98234141,-41.463161
12276,0.98038006,-41.483128
12279.6,0.98177969,-41.417747
12283.2,0.97804797,-41.436783
12286.8,0.98162234,-41.505215
12290.4,0.98003787,-41.559772
12294,0.98359537,-41.391891
12297.6,0.97968721,-41.580563
12301.2,0.98128891,-41.487713
12304.8,0.98152137,-41.527737
12308.4,0.98260105,-41.504982
12312,0.9816497,-41.579079
12315.6,0.98049504,-41.617588
12319.2,0.98187393,-41.621117
12322.8,0.98303384,-41.664585
12326.4,0.98118651,-41.753124
12330,0.97902542,-41.568745
12333.6,0.98073125,-41.774025
12337.2,0.97995669,-41.824757
12340.8,0.98072839,-41.680313
12344.4,0.9784354,-41.771217
12348,0.97841942,-41.752705
12351.6,0.98009151,-41.725136
12355.2,0.98158205,-41.717022
12358.8,0.98259193,-41.705154
12362.4,0.98082298,-41.643642
12366,0.98202419,-41.671314
12369.6,0.98255974,-41.614441
12373.2,0.98210716,-41.590603
12376.8,0.98067105,-41.616489
12380.4,0.97897142,-41.512478
12384,0.98137897,-41.564995
12387.6,0.97914797,-41.48468
12391.2,0.97954381,-41.545086
12394.8,0.9803285,-41.517872
12398.4,0.98166186,-41.555588
12402,0.98133135,-41.450275
12405.6,0.98144025,-41.400291
12409.2,0.98135257,-41.431004
12412.8,0.98447925,-41.410183
12416.4,0.98215169,-41.358959
12420,0.97977096,-41.424595
12423.6,0.98239338,-41.442265
12427.2,0.98105216,-41.537075
12430.8,0.97972488,-41.484478
12434.4,0.98033494,-41.438702
12438,0.97972447,-41.423313
12441.6,0.98091984,-41.339939
12445.2,0.9817307,-41.248653
12448.8,0.9791742,-41.296593
12452.4,0.97998786,-41.36652
12456,0.98140574,-41.422165
12459.6,0.97902858,-41.451771
12463.2,0.98080486,-41.576115
12466.8,0.98001081,-41.395187
12470.4,0.98284,-41.317455
12474,0.98025894,-41.387169
12477.6,0.9790206,-41.353626
12481.2,0.97986096,-41.4688
12484.8,0.98103762,-41.397949
12488.4,0.98264986,-41.410789
12492,0.9804799,-41.371517
12495.6,0.97891778,-41.398216
12499.2,0.97842991,-41.380085
12502.8,0.98016518,-41.334194
12506.4,0.98362738,-41.427528
12510,0.98140734,-41.280628
12513.6,0.98366052,-41.402718
12517.2,0.98159075,-41.304825
12520.8,0.98100543,-41.346474
12524.4,0.97907394,-41.428314
12528,0.97918212,-41.474289
12531.6,0.98096311,-41.464153
12535.2,0.98305607,-41.345924
12538.8,0.98128718,-41.279991
12542.4,0.98202354,-41.440216
12546,0.9806754,-41.53791
12549.6,0.98022467,-41.364552
12553.2,0.97951734,-41.468838
12556.8,0.9814952,-41.421654
12560.4,0.98053724,-41.454212
12564,0.98133844,-41.387554
12567.6,0.98009425,-41.540016
12571.2,0.9806149,-41.571575
12574.8,0.98237854,-41.579422
12578.4,0.98004091,-41.666813
12582,0.97936285,-41.71917
12585.6,0.98001701,-41.701145
12589.2,0.98040611,-41.699665
12592.8,0.98192567,-41.657841
12596.4,0.98099208,-41.732227
12600,0.98156857,-41.718227
12603.6,0.98105502,-41.645786
12607.2,0.97933322,-41.825314
12610.8,0.98021358,-41.904049
12614.4,0.98063636,-41.782955
12618,0.98188186,-41.780266
12621.6,0.97969896,-41.741299
12625.2,0.98392838,-41.831264
12628.8,0.98022306,-41.892574
12632.4,0.97999525,-41.819637
12636,0.98172951,-41.822113
12639.6,0.97798759,-41.925739
12643.2,0.97764516,-41.897293
12646.8,0.97991705,-41.907257
12650.4,0.9809463,-41.918041
12654,0.98167437,-41.939198
12657.6,0.98268145,-42.056934
12661.2,0.98087156,-41.993004
12664.8,0.98174262,-42.109962
12668.4,0.9792977,-42.14394
12672,0.98233491,-42.070179
12675.6,0.97923487,-42.048439
12679.2,0.97914642,-42.226673
12682.8,0.97899598,-42.150608
12686.4,0.97989637,-42.133533
12690,0.97920251,-42.120522
12693.6,0.97883636,-42.167114
12697.2,0.97936267,-42.244465
12700.8,0.98114783,-42.11348
12704.4,0.98358965,-42.160435
12708,0.9815349,-42.330509
12711.6,0.98214161,-42.151936
12715.2,0.98235488,-42.227493
12718.8,0.98178047,-42.117973
12722.4,0.9814654,-42.170872
12726,0.98145974,-42.287266
12729.6,0.98208117,-42.304321
12733.2,0.9802019,-42.168423
12736.8,0.97852135,-42.283909
12740.4,0.97828972,-42.43037
12744,0.97919524,-42.262321
12747.6,0.97817409,-42.268127
12751.2,0.97931695,-42.31226
12754.8,0.97949129,-42.317871
12758.4,0.98112237,-42.364109
12762,0.97963876,-42.416401
12765.6,0.97891104,-42.472836
12769.2,0.98096424,-42.435654
12772.8,0.98001164,-42.490318
12776.4,0.9816277,-42.400051
12780,0.98189789,-42.474911
12783.6,0.9813053,-42.514347
12787.2,0.98178893,-42.556858
12790.8,0.98041433,-42.507805
12794.4,0.98003584,-42.468819
12798,0.98190057,-42.641457
12801.6,0.98164952,-42.641369
12805.2,0.98316473,-42.494091
12808.8,0.98117375,-42.633598
12812.4,0.98261666,-42.608856
12816,0.98123485,-42.604614
12819.6,0.97879803,-42.699757
12823.2,0.98004675,-42.71751
12826.8,0.97999555,-42.828373
12830.4,0.97922516,-42.776981
12834,0.98065346,-42.768723
12837.6,0.97973061,-42.803257
12841.2,0.98105299,-42.78083
12844.8,0.98244089,-42.729939
12848.4,0.98174042,-42.809212
12852,0.98198348,-42.782799
12855.6,0.97986567,-42.752102
12859.2,0.98098731,-42.697468
12862.8,0.98123419,-42.845467
12866.4,0.97921515,-42.779293
12870,0.9812277,-42.718887
12873.6,0.98051256,-42.797966
12877.2,0.98007417,-42.827679
12880.8,0.97993225,-42.759758
12884.4,0.97934228,-42.799812
12888,0.9787333,-42.757954
12891.6,0.97814649,-42.820026
12895.2,0.97877419,-42.857754
12898.8,0.98050171,-42.800552
12902.4,0.98046243,-42.826672
12906,0.98096544,-42.773308
12909.6,0.98295379,-42.796947
12913.2,0.98087323,-42.808926
12916.8,0.97961628,-42.777802
12920.4,0.98062557,-42.788101
12924,0.98068202,-42.871918
12927.6,0.9801262,-42.858341
12931.2,0.98173714,-42.769505
12934.8,0.98245913,-42.67495
12938.4,0.98034704,-42.73951
12942,0.97987133,-42.701096
12945.6,0.97790074,-42.622467
12949.2,0.97879869,-42.70187
12952.8,0.98111802,-42.764805
12956.4,0.98117226,-42.611057
12960,0.98024535,-42.61998
12963.6,0.9783842,-42.712097
12967.2,0.97778422,-42.713184
12970.8,0.97987568,-42.727531
12974.4,0.98120147,-42.737373
12978,0.98099059,-42.770123
12981.6,0.98079801,-42.705032
12985.2,0.97914195,-42.7388
12988.8,0.97896624,-42.80777
12992.4,0.98142821,-42.70145
12996,0.98200858,-42.740566
12999.6,0.98159504,-42.564114
13003.2,0.98179585,-42.84082
13006.8,0.9800638,-42.670685
13010.4,0.97856236,-42.678665
13014,0.9797951,-42.82407
13017.6,0.97989476,-42.638107
13021.2,0.97945619,-42.675385
13024.8,0.98118979,-42.660496
13028.4,0.98163795,-42.691265
13032,0.98105484,-42.667618
13035.6,0.978387,-42.824387
13039.2,0.97986609,-42.83596
13042.8,0.97935086,-42.802528
13046.4,0.9806599,-42.684593
13050,0.98045897,-42.73402
13053.6,0.98043144,-42.741943
13057.2,0.97976077,-42.780613
13060.8,0.97716087,-42.762825
13064.4,0.97843915,-42.805283
13068,0.98029381,-42.876869
13071.6,0.98148817,-42.739956
13075.2,0.98093349,-42.86364
13078.8,0.97895199,-42.907272
13082.4,0.97953081,-42.7215
13086,0.97762877,-42.832947
13089.6,0.97796327,-42.99514
13093.2,0.97759748,-42.900124
13096.8,0.97876853,-42.980316
13100.4,0.98132151,-42.951038
13104,0.98054463,-42.908577
13107.6,0.98163742,-42.941658
13111.2,0.98061687,-43.072842
13114.8,0.97996151,-43.029427
13118.4,0.98070711,-42.993965
13122,0.97908825,-43.105518
13125.6,0.9819926,-43.070518
13129.2,0.98098111,-43.091488
13132.8,0.97828966,-43.029198
13136.4,0.98047084,-43.038284
13140,0.97988266,-43.020496
13143.6,0.9793939,-43.237591
13147.2,0.97773433,-43.209766
13150.8,0.97792864,-43.143574
13154.4,0.97823519,-43.269207
13158,0.98017204,-43.33577
13161.6,0.97982967,-43.452374
13165.2,0.97906685,-43.318081
13168.8,0.98070103,-43.351563
13172.4,0.98161525,-43.308472
13176,0.97915077,-43.313419
13179.6,0.98002952,-43.257561
13183.2,0.9823094,-43.535072
13186.8,0.98020434,-43.375477
13190.4,0.980546,-43.513737
13194,0.98125196,-43.48259
13197.6,0.98075873,-43.472542
13201.2,0.98091149,-43.46701
13204.8,0.97983134,-43.541306
13208.4,0.98056096,-43.495903
13212,0.97926104,-43.627747
13215.6,0.98042452,-43.519642
13219.2,0.97902858,-43.621449
13222.8,0.98003668,-43.719616
13226.4,0.98012924,-43.6175
13230,0.9810304,-43.654873
13233.6,0.97937506,-43.650459
13237.2,0.98113501,-43.698956
13240.8,0.97906399,-43.68327
13244.4,0.98062402,-43.651745
13248,0.97964782,-43.714108
13251.6,0.97938281,-43.685696
13255.2,0.97859257,-43.801662
13258.8,0.98049682,-43.871941
13262.4,0.97935098,-43.826664
13266,0.97871947,-43.744907
13269.6,0.97942525,-43.782146
13273.2,0.97801638,-43.757984
13276.8,0.97834903,-43.867821
13280.4,0.98005283,-43.926277
13284,0.98057133,-43.963009
13287.6,0.98011172,-43.879864
13291.2,0.98055905,-43.891529
13294.8,0.9783048,-43.872185
13298.4,0.98042619,-44.056759
13302,0.98162293,-44.169666
13305.6,0.97839224,-43.948009
13309.2,0.97866547,-44.052799
13312.8,0.98123938,-43.989754
13316.4,0.98401588,-44.087402
13320,0.98110217,-44.053005
13323.6,0.98087561,-44.076145
13327.2,0.98065329,-43.968723
13330.8,0.9800657,-44.057964
13334.4,0.98051149,-44.214825
13338,0.97949553,-44.159763
13341.6,0.97985989,-44.179623
13345.2,0.97840405,-44.146095
13348.8,0.9798305,-44.116203
13352.4,0.97816169,-44.197296
13356,0.97896522,-44.100967
13359.6,0.97842711,-44.116898
13363.2,0.97890389,-44.187817
13366.8,0.98116028,-44.196121
13370.4,0.97996181,-44.142925
13374,0.98267156,-44.238087
13377.6,0.98144996,-44.174343
13381.2,0.98206061,-44.079567
13384.8,0.9809013,-44.090801
13388.4,0.98203093,-44.242336
13392,0.97968483,-44.112301
13395.6,0.97928017,-44.125938
13399.2,0.9802599,-44.011292
13402.8,0.98021221,-44.064442
13406.4,0.97599071,-44.136074
13410,0.97942698,-44.140312
13413.6,0.98004729,-44.18898
13417.2,0.98051614,-44.10767
13420.8,0.98105478,-43.948219
13424.4,0.97982347,-44.001404
13428,0.98017377,-43.988232
13431.6,0.97686106,-44.026676
13435.2,0.9799031,-43.990814
13438.8,0.97948879,-43.939301
13442.4,0.97909302,-43.888977
13446,0.98034173,-43.885178
13449.6,0.98066896,-43.961655
13453.2,0.97958755,-43.856285
13456.8,0.97831833,-43.982166
13460.4,0.97646981,-43.944614
13464,0.97880954,-43.926079
13467.6,0.98053437,-43.850441
13471.2,0.97944546,-43.962177
13474.8,0.97751546,-43.841763
13478.4,0.97618967,-43.979862
13482,0.9790557,-43.923302
13485.6,0.98016304,-43.819416
13489.2,0.97827518,-43.815071
13492.8,0.97832906,-43.692055
13496.4,0.97857314,-43.841221
13500,0.98167855,-43.759514
13503.6,0.9788934,-43.850433
13507.2,0.97840667,-43.777748
13510.8,0.97728628,-43.805134
13514.4,0.97968513,-43.746471
13518,0.97968733,-43.67078
13521.6,0.97881258,-43.773113
13525.2,0.97767341,-43.813473
13528.8,0.97865266,-43.788002
13532.4,0.97946656,-43.670235
13536,0.97909993,-43.697384
13539.6,0.98190141,-43.666218
13543.2,0.97900367,-43.800156
13546.8,0.97848749,-43.779446
13550.4,0.97780359,-43.801537
13554,0.97846729,-43.729729
13557.6,0.98236609,-43.661533
13561.2,0.97893173,-43.660515
13564.8,0.97939217,-43.719776
13568.4,0.97809976,-43.7953
13572,0.97762167,-43.683868
13575.6,0.98078245,-43.674889
13579.2,0.98084456,-43.719036
13582.8,0.97872561,-43.595211
13586.4,0.97737294,-43.707264
13590,0.97744471,-43.661797
13593.6,0.98060393,-43.83651
13597.2,0.97873211,-43.697487
13600.8,0.97934198,-43.54493
13604.4,0.97839653,-43.662239
13608,0.97890252,-43.707127
13611.6,0.97533798,-43.634216
13615.2,0.97778338,-43.579475
13618.8,0.97845078,-43.649078
13622.4,0.97896564,-43.64077
13626,0.98007649,-43.598526
13629.6,0.97862989,-43.72728
13633.2,0.97919255,-43.587494
13636.8,0.97895217,-43.691376
13640.4,0.97643614,-43.63271
13644,0.97955841,-43.775074
13647.6,0.97752887,-43.835724
13651.2,0.9757911,-43.711769
13654.8,0.97920102,-43.639091
13658.4,0.97827309,-43.706284
13662,0.97815824,-43.683319
13665.6,0.97773844,-43.709011
13669.2,0.98011583,-43.714443
13672.8,0.97988093,-43.67696
13676.4,0.97936159,-43.767338
13680,0.97959483,-43.677822
13683.6,0.97838819,-43.710312
13687.2,0.97955298,-43.79163
13690.8,0.97838366,-43.785309
13694.4,0.98002315,-43.725037
13698,0.97808135,-43.671974
13701.6,0.97771072,-43.809437
13705.2,0.97672296,-43.66201
13708.8,0.97940505,-43.903187
13712.4,0.97875637,-43.78125
13716,0.97879517,-43.668236
13719.6,0.97729063,-43.867767
13723.2,0.97786611,-43.73645
13726.8,0.97671527,-43.9072
13730.4,0.97841018,-43.806046
13734,0.97754031,-43.794338
13737.6,0.97651362,-43.888325
13741.2,0.97845167,-43.924107
13744.8,0.9785307,-43.929482
13748.4,0.9785279,-43.760929
13752,0.97939503,-43.907959
13755.6,0.97929204,-43.929863
13759.2,0.97918022,-43.900204
13762.8,0.97943318,-43.996037
13766.4,0.97843987,-43.946533
13770,0.97932243,-43.891037
13773.6,0.97983879,-43.966412
13777.2,0.978576,-43.971561
13780.8,0.97780883,-44.014782
13784.4,0.97632802,-44.041695
13788,0.97718763,-44.086784
13791.6,0.9761824,-44.178165
13795.2,0.97790557,-44.098598
13798.8,0.97755915,-44.108379
13802.4,0.9807896,-44.161434
13806,0.97974074,-44.064156
13809.6,0.97959399,-44.198277
13813.2,0.97856385,-44.142109
13816.8,0.97731858,-44.191425
13820.4,0.97979534,-44.223923
13824,0.97893625,-44.146313
13827.6,0.97947133,-44.271206
13831.2,0.97844183,-44.174278
13834.8,0.97599441,-44.172688
13838.4,0.97804838,-44.260647
13842,0.97782898,-44.144363
13845.6,0.97992295,-44.19873
13849.2,0.97947347,-44.073109
13852.8,0.97948807,-44.162025
13856.4,0.97713262,-44.226967
13860,0.9776721,-44.257877
13863.6,0.97668386,-44.268772
13867.2,0.97586554,-44.202839
13870.8,0.97696209,-44.227848
13874.4,0.97834915,-44.18103
13878,0.97912824,-44.160038
13881.6,0.98012263,-44.180531
13885.2,0.98072922,-44.109695
13888.8,0.97790647,-44.058247
13892.4,0.97696602,-44.210667
13896,0.97566581,-44.205139
13899.6,0.97757703,-44.302402
13903.2,0.97830951,-44.315548
13906.8,0.97925705,-44.166363
13910.4,0.9791736,-44.290047
13914,0.97816873,-44.262173
13917.6,0.97527289,-44.333649
13921.2,0.9787311,-44.248016
13924.8,0.97980338,-44.137093
13928.4,0.97732294,-44.330509
13932,0.97676897,-44.357876
13935.6,0.97788495,-44.306446
13939.2,0.97846711,-44.254868
13942.8,0.98142529,-44.272003
13946.4,0.97874564,-44.379726
13950,0.97696853,-44.215027
13953.6,0.97727203,-44.307171
13957.2,0.97769523,-44.439587
13960.8,0.97815835,-44.326496
13964.4,0.97830981,-44.433907
13968,0.98077649,-44.417133
13971.6,0.97887087,-44.587849
13975.2,0.97884542,-44.39378
13978.8,0.97680819,-44.447639
13982.4,0.97805899,-44.59082
13986,0.97595918,-44.586849
13989.6,0.97698325,-44.538101
13993.2,0.97611785,-44.636871
13996.8,0.97827214,-44.593899
14000.4,0.97746032,-44.530724
14004,0.97943288,-44.488033
14007.6,0.97920179,-44.514881
14011.2,0.98040706,-44.535404
14014.8,0.97856522,-44.542042
14018.4,0.97893637,-44.565044
14022,0.97548509,-44.604996
14025.6,0.97946972,-44.63044
14029.2,0.97868311,-44.540314
14032.8,0.97822803,-44.530457
14036.4,0.98034698,-44.435291
14040,0.97902322,-44.433262
14043.6,0.97803879,-44.554787
14047.2,0.97845125,-44.485283
14050.8,0.97849762,-44.60685
14054.4,0.97751647,-44.557247
14058,0.97803169,-44.538658
14061.6,0.97578001,-44.537472
14065.2,0.9759748,-44.621437
14068.8,0.97826308,-44.540798
14072.4,0.97737771,-44.466866
14076,0.98001802,-44.590786
14079.6,0.97849464,-44.477901
14083.2,0.97882718,-44.49268
14086.8,0.97802103,-44.511425
14090.4,0.97806948,-44.604713
14094,0.97606826,-44.594086
14097.6,0.97758079,-44.742878
14101.2,0.97933698,-44.585636
14104.8,0.97866899,-44.719021
14108.4,0.97941744,-44.681118
14112,0.97963274,-44.680477
14115.6,0.97860974,-44.593983
14119.2,0.9787274,-44.645531
14122.8,0.97612602,-44.716488
14126.4,0.97664398,-44.795578
14130,0.97774279,-44.813271
14133.6,0.97910541,-44.802338
14137.2,0.97916067,-44.769928
14140.8,0.97874337,-44.853062
14144.4,0.97833139,-44.67823
14148,0.97767425,-44.746265
14151.6,0.97603059,-44.722012
14155.2,0.97629547,-44.872879
14158.8,0.97717398,-44.651657
14162.4,0.97694689,-44.811943
14166,0.97566098,-44.762638
14169.6,0.97714281,-44.815243
14173.2,0.97537804,-44.727749
14176.8,0.97590804,-44.705402
14180.4,0.97664267,-44.745461
14184,0.97529286,-44.759174
14187.6,0.97857612,-44.689671
14191.2,0.97827303,-44.592094
14194.8,0.97736871,-44.655453
14198.4,0.97791499,-44.569683
14202,0.9780665,-44.63203
14205.6,0.97618181,-44.68528
14209.2,0.97744131,-44.676449
14212.8,0.9738971,-44.711742
14216.4,0.97646618,-44.777863
14220,0.97738814,-44.572136
14223.6,0.97872514,-44.705276
14227.2,0.97960818,-44.595539
14230.8,0.97938162,-44.593971
14234.4,0.97803408,-44.616829
14238,0.97763455,-44.761948
14241.6,0.97451162,-44.684067
14245.2,0.97491157,-44.608551
14248.8,0.9755913,-44.663136
14252.4,0.9785049,-44.635502
14256,0.97582126,-44.623005
14259.6,0.97982204,-44.584839
14263.2,0.97671676,-44.664913
14266.8,0.97789574,-44.677486
14270.4,0.97847909,-44.696255
14274,0.9776755,-44.814751
14277.6,0.97991675,-44.708332
14281.2,0.97852319,-44.803059
14284.8,0.97896081,-44.805435
14288.4,0.97844577,-44.795921
14292,0.97897434,-44.767292
14295.6,0.97848403,-44.828903
14299.2,0.97684872,-44.851635
14302.8,0.97873706,-44.909821
14306.4,0.97683555,-44.940384
14310,0.97844046,-44.975372
14313.6,0.97704256,-44.948101
14317.2,0.9762128,-44.973709
14320.8,0.97574353,-44.97245
14324.4,0.97716534,-45.080761
14328,0.97713786,-45.034565
14331.6,0.97529393,-45.025177
14335.2,0.97605479,-45.025959
14338.8,0.9780798,-44.985611
14342.4,0.97729075,-45.034622
14346,0.9780702,-45.033234
14349.6,0.97798699,-45.088589
14353.2,0.97747612,-45.107674
14356.8,0.97544754,-45.119312
14360.4,0.97673905,-45.114471
14364,0.97358567,-45.244045
14367.6,0.97756386,-45.096951
14371.2,0.97755265,-45.13282
14374.8,0.97608751,-45.174042
14378.4,0.97485852,-45.143463
14382,0.97457993,-45.15374
14385.6,0.97395504,-45.32774
14389.2,0.97399712,-45.19545
14392.8,0.9746865,-45.259182
14396.4,0.97678483,-45.249424
14400,0.97619867,-45.160973
14403.6,0.97580111,-45.335629
14407.2,0.975757,-45.45187
14410.8,0.97553092,-45.305443
14414.4,0.97755808,-45.40274
14418,0.9762423,-45.398197
14421.6,0.97783065,-45.662575
14425.2,0.97453117,-45.655258
14428.8,0.97538871,-45.684502
14432.4,0.9768551,-45.629745
14436,0.97789609,-45.590385
14439.6,0.97716928,-45.533066
14443.2,0.97524035,-45.575848
14446.8,0.97490942,-45.713802
14450.4,0.97775036,-45.509983
14454,0.97903365,-45.634911
14457.6,0.97550255,-45.554951
14461.2,0.97385305,-45.691246
14464.8,0.9747746,-45.663013
14468.4,0.97688943,-45.728992
14472,0.97767514,-45.669266
14475.6,0.97594589,-45.647758
14479.2,0.97667634,-45.73756
14482.8,0.97566593,-45.700153
14486.4,0.97726667,-45.827835
14490,0.97736818,-45.777596
14493.6,0.97682446,-45.638859
14497.2,0.97640836,-45.982571
14500.8,0.97629035,-45.899849
14504.4,0.97576982,-45.71331
14508,0.9765895,-45.806038
14511.6,0.97770965,-45.897655
14515.2,0.97604507,-45.728199
14518.8,0.97859049,-45.85479
14522.4,0.97776085,-45.851418
14526,0.9765709,-45.900688
14529.6,0.97519934,-45.906567
14533.2,0.975568,-45.9175
14536.8,0.97638023,-45.951977
14540.4,0.9771564,-45.917587
14544,0.97629142,-45.927158
14547.6,0.97607881,-45.91151
14551.2,0.97799033,-46.005184
14554.8,0.97670788,-46.006802
14558.4,0.97623277,-46.059063
14562,0.97710133,-46.160816
14565.6,0.97561824,-46.187729
14569.2,0.9770124,-46.264538
14572.8,0.9753207,-46.298031
14576.4,0.97860754,-46.298565
14580,0.97617066,-46.381382
14583.6,0.97912669,-46.367489
14587.2,0.97728163,-46.362576
14590.8,0.97715527,-46.216057
14594.4,0.97593278,-46.431557
14598,0.97525781,-46.284367
14601.6,0.97682899,-46.361115
14605.2,0.97595614,-46.491093
14608.8,0.9762972,-46.528152
14612.4,0.97648662,-46.44006
14616,0.9770447,-46.410656
14619.6,0.97871339,-46.452942
14623.2,0.97691488,-46.500809
14626.8,0.97731781,-46.451626
14630.4,0.97554737,-46.454773
14634,0.97543097,-46.500507
14637.6,0.97750151,-46.479416
14641.2,0.97705817,-46.433094
14644.8,0.97891581,-46.516342
14648.4,0.9752965,-46.450134
14652,0.97614682,-46.508976
14655.6,0.97655654,-46.425327
14659.2,0.97549939,-46.536106
14662.8,0.9759689,-46.52198
14666.4,0.9768768,-46.559418
14670,0.97508007,-46.703514
14673.6,0.97844297,-46.609329
14677.2,0.9775824,-46.520348
14680.8,0.97676063,-46.577488
14684.4,0.97330999,-46.652367
14688,0.97640151,-46.542381
14691.6,0.97591829,-46.56509
14695.2,0.97788328,-46.749084
14698.8,0.97543752,-46.709915
14702.4,0.97572565,-46.685204
14706,0.97899562,-46.601055
14709.6,0.97537637,-46.731487
14713.2,0.97698802,-46.735195
14716.8,0.97529989,-46.776051
14720.4,0.97894788,-46.859245
14724,0.97772413,-46.727772
14727.6,0.97592396,-46.799248
14731.2,0.97508413,-46.912312
14734.8,0.97640365,-46.889763
14738.4,0.97804999,-46.982555
14742,0.97567707,-47.059471
14745.6,0.97715473,-47.041092
14749.2,0.97722459,-47.130943
14752.8,0.97831494,-46.97213
14756.4,0.97705084,-47.029068
14760,0.97362107,-47.161255
14763.6,0.97782725,-47.141003
14767.2,0.97760409,-47.168873
14770.8,0.97743392,-47.263153
14774.4,0.97543943,-47.248764
14778,0.97415876,-47.216347
14781.6,0.97561485,-47.188175
14785.2,0.97712207,-47.277538
14788.8,0.9777106,-47.18058
14792.4,0.97473878,-47.264847
14796,0.975613,-47.314983
14799.6,0.97690785,-47.316723
14803.2,0.97630125,-47.433903
14806.8,0.97770923,-47.404617
14810.4,0.97668904,-47.428707
14814,0.97444683,-47.522079
14817.6,0.9772169,-47.457787
14821.2,0.97773725,-47.421516
14824.8,0.97754812,-47.486938
14828.4,0.97713417,-47.49894
14832,0.97604537,-47.429661
14835.6,0.97533137,-47.450718
